Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
BioPlex_2017	ENDOG	3/13	0.04147437825365299	1.0	0	0	3.761519653940192	11.97171124276218	DNAJA1;GRK6;EVL
BioPlex_2017	BICD2	3/13	0.04147437825365299	1.0	0	0	3.761519653940192	11.97171124276218	CAPN6;CCDC53;NEFL
BioPlex_2017	WASF2	3/14	0.05044285190690991	1.0	0	0	3.492839678658749	10.432812535461725	NHSL2;CCDC53;EVL
BioPlex_2017	MIA3	3/18	0.09446349118249313	1.0	0	0	2.716653083401249	6.410056658035535	SERPINA12;SERPINA10;SERPINA5
BioPlex_2017	TEX13A	3/18	0.09446349118249313	1.0	0	0	2.716653083401249	6.410056658035535	SMARCD2;SETD3;CNOT2
BioPlex_2017	WRAP73	3/20	0.12074489471666452	1.0	0	0	2.4449877750611244	5.1688881836734595	SDCBP;CNOT2;ZC3H14
BioPlex_2017	LRPAP1	2/10	0.12201822028038392	1.0	0	0	3.2599837000814995	6.857652481954178	ROCK2;LRP4
BioPlex_2017	G3BP2	2/10	0.12201822028038392	1.0	0	0	3.2599837000814995	6.857652481954178	G3BP1;NUP153
BioPlex_2017	DCAKD	2/10	0.12201822028038392	1.0	0	0	3.2599837000814995	6.857652481954178	TMEM9B;DLK1
BioPlex_2017	PCBP1	2/11	0.14330789545226905	1.0	0	0	2.963621545528636	5.75760494421504	HSP90AA1;MET
BioPlex_2017	GANAB	2/11	0.14330789545226905	1.0	0	0	2.963621545528636	5.75760494421504	RUFY3;TCP1
BioPlex_2017	HECTD1	2/11	0.14330789545226905	1.0	0	0	2.963621545528636	5.75760494421504	CAPN6;CINP
BioPlex_2017	WASF1	2/11	0.14330789545226905	1.0	0	0	2.963621545528636	5.75760494421504	NHSL2;CCDC53
BioPlex_2017	CIRBP	2/11	0.14330789545226905	1.0	0	0	2.963621545528636	5.75760494421504	PAIP2B;MRPL1
BioPlex_2017	TRPV5	2/11	0.14330789545226905	1.0	0	0	2.963621545528636	5.75760494421504	YY1;GCLM
BioPlex_2017	GBP2	2/11	0.14330789545226905	1.0	0	0	2.963621545528636	5.75760494421504	HSP90AA1;ADD1
BioPlex_2017	DSG4	4/35	0.16486185374268375	1.0	0	0	1.862847828618	3.3580578056872232	B3GALNT1;MAS1;GSC;OAZ3
BioPlex_2017	QARS	2/12	0.16529135979264584	1.0	0	0	2.716653083401249	4.890099281114446	PPM1A;SDCBP
BioPlex_2017	ADD2	2/12	0.16529135979264584	1.0	0	0	2.716653083401249	4.890099281114446	ROCK2;ADD1
BioPlex_2017	USP10	2/12	0.16529135979264584	1.0	0	0	2.716653083401249	4.890099281114446	SMEK1;G3BP1
BioPlex_2017	KLHL33	2/12	0.16529135979264584	1.0	0	0	2.716653083401249	4.890099281114446	TCP1;HSPD1
BioPlex_2017	ST6GALNAC3	2/12	0.16529135979264584	1.0	0	0	2.716653083401249	4.890099281114446	DSG4;SCN3B
BioPlex_2017	ARHGAP36	2/13	0.1878035462248389	1.0	0	0	2.5076797692934614	4.193740403485409	PTPRD;ATG2B
BioPlex_2017	POLA2	2/13	0.1878035462248389	1.0	0	0	2.5076797692934614	4.193740403485409	RAC1;MPZL1
BioPlex_2017	PRAF2	2/13	0.1878035462248389	1.0	0	0	2.5076797692934614	4.193740403485409	TSPAN5;DLK1
BioPlex_2017	PSMD2	2/13	0.1878035462248389	1.0	0	0	2.5076797692934614	4.193740403485409	PSMD7;PSMC1
BioPlex_2017	CCDC9	2/13	0.1878035462248389	1.0	0	0	2.5076797692934614	4.193740403485409	WSB2;ARL6IP4
BioPlex_2017	GOLGA4	2/13	0.1878035462248389	1.0	0	0	2.5076797692934614	4.193740403485409	UBR7;CCDC53
BioPlex_2017	FYCO1	2/13	0.1878035462248389	1.0	0	0	2.5076797692934614	4.193740403485409	DTNA;TCP1
BioPlex_2017	CELF5	2/13	0.1878035462248389	1.0	0	0	2.5076797692934614	4.193740403485409	PAIP2B;PUM2
BioPlex_2017	NOL8	2/13	0.1878035462248389	1.0	0	0	2.5076797692934614	4.193740403485409	URB2;RPL10A
BioPlex_2017	TMEM87A	2/13	0.1878035462248389	1.0	0	0	2.5076797692934614	4.193740403485409	TSPAN5;SCN3B
BioPlex_2017	DUSP23	2/13	0.1878035462248389	1.0	0	0	2.5076797692934614	4.193740403485409	DNM1L;PRRC2A
BioPlex_2017	LITAF	3/25	0.1956719845484276	1.0	0	0	1.9559902200489	3.190837300577256	PTPRD;SDCBP;PUM2
BioPlex_2017	CRYAB	3/25	0.1956719845484276	1.0	0	0	1.9559902200489	3.190837300577256	MAS1;HSPB1;OAZ3
BioPlex_2017	PSMC6	2/14	0.21069700103573602	1.0	0	0	2.3285597857725	3.626345771593989	PSMC1;ZFAND2B
BioPlex_2017	ZYX	2/14	0.21069700103573602	1.0	0	0	2.3285597857725	3.626345771593989	MAS1;EVL
BioPlex_2017	ODF1	2/14	0.21069700103573602	1.0	0	0	2.3285597857725	3.626345771593989	PSMD7;TCP1
BioPlex_2017	SATB2	2/14	0.21069700103573602	1.0	0	0	2.3285597857725	3.626345771593989	NR1D2;ASB3
BioPlex_2017	PSMD1	2/14	0.21069700103573602	1.0	0	0	2.3285597857725	3.626345771593989	PSMD7;PSMC1
BioPlex_2017	TRPC4AP	3/26	0.21182640723607465	1.0	0	0	1.880759826970096	2.9189170087074174	RNMT;MPZL1;PRRC2A
BioPlex_2017	SYNC	4/39	0.215444208369742	1.0	0	0	1.6717865128623073	2.5662813981703074	GOLGA5;APC;SLMAP;NEFL
BioPlex_2017	PKP3	3/27	0.228254600335176	1.0	0	0	1.811102055600833	2.675529484562292	B3GALNT1;MAS1;OAZ3
BioPlex_2017	GDPD1	3/27	0.228254600335176	1.0	0	0	1.811102055600833	2.675529484562292	SERPINA3;SERPINA1;TSPAN5
BioPlex_2017	COPS3	3/27	0.228254600335176	1.0	0	0	1.811102055600833	2.675529484562292	CUL2;BTBD2;APBB3
BioPlex_2017	PSME2	2/15	0.2338403469590673	1.0	0	0	2.1733224667210003	3.1580911153157585	SDCBP;RNF26
BioPlex_2017	APBB1	2/15	0.2338403469590673	1.0	0	0	2.1733224667210003	3.1580911153157585	APP;DCAKD
BioPlex_2017	UGT1A10	2/15	0.2338403469590673	1.0	0	0	2.1733224667210003	3.1580911153157585	UGT1A9;UGT1A7
BioPlex_2017	CCDC101	5/54	0.2354664895853187	1.0	0	0	1.5092517130006942	2.18265970962753	CHGA;TAF6L;DTNA;TPM3;RAB11FIP5
BioPlex_2017	CUL5	4/42	0.2557890537405671	1.0	0	0	1.5523731905149998	2.1165089967949244	CAND1;WSB2;ASB2;ASB3
BioPlex_2017	FOXRED1	2/16	0.2571168681159845	1.0	0	0	2.0374898125509366	2.767368699467789	MINPP1;HSPD1
BioPlex_2017	PSMD6	2/16	0.2571168681159845	1.0	0	0	2.0374898125509366	2.767368699467789	PSMD7;ZFAND2B
BioPlex_2017	NRAS	2/16	0.2571168681159845	1.0	0	0	2.0374898125509366	2.767368699467789	RTN1;PAPOLA
BioPlex_2017	MANEA	2/16	0.2571168681159845	1.0	0	0	2.0374898125509366	2.767368699467789	UGT1A10;SCN3B
BioPlex_2017	PLK2	2/16	0.2571168681159845	1.0	0	0	2.0374898125509366	2.767368699467789	SERPINA12;SERPINA1
BioPlex_2017	RNF20	2/16	0.2571168681159845	1.0	0	0	2.0374898125509366	2.767368699467789	PSMD7;CCDC53
BioPlex_2017	C17orf85	2/16	0.2571168681159845	1.0	0	0	2.0374898125509366	2.767368699467789	WSB2;ARL6IP4
BioPlex_2017	PSMC4	3/29	0.26174681211981504	1.0	0	0	1.6861984655593962	2.2601426665686875	PSMD7;PSMC1;ZFAND2B
BioPlex_2017	SELENBP1	3/30	0.27872270731833804	1.0	0	0	1.6299918500407498	2.0823763194246183	B3GALNT1;MAS1;OAZ3
BioPlex_2017	ZC3H14	2/17	0.2804232078865398	1.0	0	0	1.917637470636176	2.4381904409153043	WSB2;ARL6IP4
BioPlex_2017	CPLX3	2/17	0.2804232078865398	1.0	0	0	1.917637470636176	2.4381904409153043	OTUB2;DSG4
BioPlex_2017	ANKRD28	2/17	0.2804232078865398	1.0	0	0	1.917637470636176	2.4381904409153043	SDCBP;MRPS7
BioPlex_2017	PSMC2	2/17	0.2804232078865398	1.0	0	0	1.917637470636176	2.4381904409153043	PSMC1;SMC1A
BioPlex_2017	LHX6	2/17	0.2804232078865398	1.0	0	0	1.917637470636176	2.4381904409153043	NUDT22;ATG2B
BioPlex_2017	ALOXE3	2/17	0.2804232078865398	1.0	0	0	1.917637470636176	2.4381904409153043	B3GALNT1;HSPD1
BioPlex_2017	LRRC15	4/44	0.2834707051118674	1.0	0	0	1.481810772764318	1.8680395555935176	B3GALNT1;PSMD7;GSC;OAZ3
BioPlex_2017	PDK3	2/18	0.30366817130528634	1.0	0	0	1.811102055600833	2.1585071366483994	DLAT;HSPD1
BioPlex_2017	C4orf43	2/18	0.30366817130528634	1.0	0	0	1.811102055600833	2.1585071366483994	PPID;PRRC2A
BioPlex_2017	GGA1	2/18	0.30366817130528634	1.0	0	0	1.811102055600833	2.1585071366483994	CCDC53;TMEM9B
BioPlex_2017	PSMD5	2/18	0.30366817130528634	1.0	0	0	1.811102055600833	2.1585071366483994	PSMD7;PSMC1
BioPlex_2017	HSDL1	2/18	0.30366817130528634	1.0	0	0	1.811102055600833	2.1585071366483994	MGRN1;SCN3B
BioPlex_2017	STEAP3	2/18	0.30366817130528634	1.0	0	0	1.811102055600833	2.1585071366483994	SCN3B;DLK1
BioPlex_2017	STIP1	2/18	0.30366817130528634	1.0	0	0	1.811102055600833	2.1585071366483994	TAF6L;HSP90AA1
BioPlex_2017	INTS7	2/18	0.30366817130528634	1.0	0	0	1.811102055600833	2.1585071366483994	MGRN1;SCN3B
BioPlex_2017	COPS2	3/32	0.31292880428730857	1.0	0	0	1.528117359413203	1.7753355389002643	CUL2;BTBD2;APBB3
BioPlex_2017	COPS6	3/32	0.31292880428730857	1.0	0	0	1.528117359413203	1.7753355389002643	CUL2;BTBD2;APBB3
BioPlex_2017	TMEM70	2/19	0.3267716236372981	1.0	0	0	1.7157808947797364	1.9190902084528567	RTN1;HSPD1
BioPlex_2017	C10orf58	2/19	0.3267716236372981	1.0	0	0	1.7157808947797364	1.9190902084528567	RTN1;TSPAN5
BioPlex_2017	FUT8	2/19	0.3267716236372981	1.0	0	0	1.7157808947797364	1.9190902084528567	B3GALNT1;ITGAV
BioPlex_2017	PDS5B	2/19	0.3267716236372981	1.0	0	0	1.7157808947797364	1.9190902084528567	MAS1;SCN3B
BioPlex_2017	ZRANB2	2/19	0.3267716236372981	1.0	0	0	1.7157808947797364	1.9190902084528567	EPB41L2;ARL6IP4
BioPlex_2017	ARL8B	2/19	0.3267716236372981	1.0	0	0	1.7157808947797364	1.9190902084528567	MAS1;OAZ3
BioPlex_2017	SGPP1	2/20	0.34966347864044606	1.0	0	0	1.6299918500407498	1.7127694810513912	MAS1;DLK1
BioPlex_2017	FBXL14	2/20	0.34966347864044606	1.0	0	0	1.6299918500407498	1.7127694810513912	PPM1A;DICER1
BioPlex_2017	FAM115C	2/20	0.34966347864044606	1.0	0	0	1.6299918500407498	1.7127694810513912	IGFBP6;DLK1
BioPlex_2017	DNAJB5	2/20	0.34966347864044606	1.0	0	0	1.6299918500407498	1.7127694810513912	DNAJB1;TECPR2
BioPlex_2017	POTEE	2/20	0.34966347864044606	1.0	0	0	1.6299918500407498	1.7127694810513912	CINP;TMEM186
BioPlex_2017	ZFYVE27	2/20	0.34966347864044606	1.0	0	0	1.6299918500407498	1.7127694810513912	GOLGA5;ZFAND2B
BioPlex_2017	B3GNT2	2/21	0.3722827685777432	1.0	0	0	1.5523731905149998	1.5339024067630618	CAPN2;ITGAV
BioPlex_2017	SARNP	2/21	0.3722827685777432	1.0	0	0	1.5523731905149998	1.5339024067630618	POLDIP3;ZC3H14
BioPlex_2017	CLASRP	2/21	0.3722827685777432	1.0	0	0	1.5523731905149998	1.5339024067630618	WSB2;PUM2
BioPlex_2017	RNASE7	2/21	0.3722827685777432	1.0	0	0	1.5523731905149998	1.5339024067630618	B3GALNT1;CCDC88C
BioPlex_2017	SALL2	2/21	0.3722827685777432	1.0	0	0	1.5523731905149998	1.5339024067630618	ASB3;ATG2B
BioPlex_2017	VAC14	2/21	0.3722827685777432	1.0	0	0	1.5523731905149998	1.5339024067630618	SLMAP;MPZL1
BioPlex_2017	FBXO2	2/21	0.3722827685777432	1.0	0	0	1.5523731905149998	1.5339024067630618	GIF;SERPINA5
BioPlex_2017	CCDC74B	2/22	0.394576790795926	1.0	0	0	1.481810772764318	1.377997338910336	PSMD7;PSMC1
BioPlex_2017	CCDC92	2/22	0.394576790795926	1.0	0	0	1.481810772764318	1.377997338910336	PSMD7;PSMC1
BioPlex_2017	PPM1A	2/22	0.394576790795926	1.0	0	0	1.481810772764318	1.377997338910336	MTERFD3;TECPR2
BioPlex_2017	MRM1	2/22	0.394576790795926	1.0	0	0	1.481810772764318	1.377997338910336	CUL2;WDR20
BioPlex_2017	RAN	2/22	0.394576790795926	1.0	0	0	1.481810772764318	1.377997338910336	NUP62;NUP153
BioPlex_2017	TRRAP	2/22	0.394576790795926	1.0	0	0	1.481810772764318	1.377997338910336	TAF6L;SCN3B
BioPlex_2017	COMMD6	2/22	0.394576790795926	1.0	0	0	1.481810772764318	1.377997338910336	FAM45A;TM2D3
BioPlex_2017	ZNF408	4/52	0.396627566425294	1.0	0	0	1.253839884646731	1.1594979104009633	APC;LRP4;MRPS7;FBLN5
BioPlex_2017	GPBP1L1	3/38	0.4150472735643931	1.0	0	0	1.2868356710848023	1.1315954871130924	CNOT2;AP2S1;TC2N
BioPlex_2017	DUSP14	3/38	0.4150472735643931	1.0	0	0	1.2868356710848023	1.1315954871130924	B3GALNT1;MAS1;OAZ3
BioPlex_2017	CTAGE5	3/38	0.4150472735643931	1.0	0	0	1.2868356710848023	1.1315954871130924	SERPINA12;SERPINA10;SERPINA5
BioPlex_2017	CETN1	3/38	0.4150472735643931	1.0	0	0	1.2868356710848023	1.1315954871130924	SPRYD3;TDP1;EFCAB11
BioPlex_2017	ALG8	2/23	0.4165003245942982	1.0	0	0	1.4173842174267388	1.2414415336628644	TSPAN5;SCN3B
BioPlex_2017	ACIN1	2/23	0.4165003245942982	1.0	0	0	1.4173842174267388	1.2414415336628644	WSB2;EPB41L2
BioPlex_2017	CLEC12A	2/23	0.4165003245942982	1.0	0	0	1.4173842174267388	1.2414415336628644	APP;GOSR2
BioPlex_2017	MCOLN3	3/39	0.4316808566024944	1.0	0	0	1.253839884646731	1.0533116690096975	DCAKD;SNX14;BTN3A3
BioPlex_2017	ADRM1	2/24	0.4380149125548682	1.0	0	0	1.3583265417006247	1.121301714556305	PSMD7;PSMC1
BioPlex_2017	COPS8	2/24	0.4380149125548682	1.0	0	0	1.3583265417006247	1.121301714556305	CUL2;BTBD2
BioPlex_2017	CNGA3	2/24	0.4380149125548682	1.0	0	0	1.3583265417006247	1.121301714556305	SNX14;ATL2
BioPlex_2017	RBM4B	2/25	0.4590882021983032	1.0	0	0	1.3039934800325998	1.0151757792732854	MYEF2;RPL10A
BioPlex_2017	ACVR2B	2/25	0.4590882021983032	1.0	0	0	1.3039934800325998	1.0151757792732854	MAS1;DLK1
BioPlex_2017	POC1A	2/25	0.4590882021983032	1.0	0	0	1.3039934800325998	1.0151757792732854	TCP1;CCDC53
BioPlex_2017	RNPS1	2/25	0.4590882021983032	1.0	0	0	1.3039934800325998	1.0151757792732854	WSB2;EPB41L2
BioPlex_2017	HMG20A	2/25	0.4590882021983032	1.0	0	0	1.3039934800325998	1.0151757792732854	DTNA;RCOR1
BioPlex_2017	UCHL5	3/41	0.4643999015345568	1.0	0	0	1.192676963444451	0.9147942527111312	YY1;PSMD7;PSMC1
BioPlex_2017	PSMD10	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	PSMC1
BioPlex_2017	TOX4	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	SERPINA12
BioPlex_2017	ZBTB42	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	VRK1
BioPlex_2017	ZNF146	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	SCN3B
BioPlex_2017	TXNDC12	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	TM2D3
BioPlex_2017	COMMD5	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	FAM45A
BioPlex_2017	PPP1R16B	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	PPP1CB
BioPlex_2017	SLC38A7	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	VRK1
BioPlex_2017	RAB5A	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	GDI2
BioPlex_2017	NFKB2	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	ASB2
BioPlex_2017	NAA50	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	RNF26
BioPlex_2017	FBXW5	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	WDR20
BioPlex_2017	EML4	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	EML1
BioPlex_2017	PSMD13	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	PSMD7
BioPlex_2017	NUFIP2	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	G3BP1
BioPlex_2017	AMPH	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	AP2S1
BioPlex_2017	SNTG2	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	DTNA
BioPlex_2017	TMTC3	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	SCN3B
BioPlex_2017	PLAT	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	SERPINA10
BioPlex_2017	GPR37	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	PTPRD
BioPlex_2017	HIST1H1B	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	B3GALNT1
BioPlex_2017	NMU	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	B3GALNT1
BioPlex_2017	CNPY2	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	DLG3
BioPlex_2017	IL9R	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	TM2D3
BioPlex_2017	VSX2	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	WDR20
BioPlex_2017	CALCOCO1	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	TPM3
BioPlex_2017	DNAI2	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	TCP1
BioPlex_2017	MED23	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	SCN3B
BioPlex_2017	RAB1A	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	GDI2
BioPlex_2017	FAR2	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	SCN3B
BioPlex_2017	LZTR1	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	RIT1
BioPlex_2017	SLC6A5	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	GOLGA5
BioPlex_2017	NCAPD2	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	MAS1
BioPlex_2017	TRAC	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	ITPK1
BioPlex_2017	SETDB2	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	DSG4
BioPlex_2017	LAPTM4B	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	DLK1
BioPlex_2017	MCTS1	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	LRRFIP1
BioPlex_2017	NEU4	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	HSPD1
BioPlex_2017	PAM	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	SERPINA6
BioPlex_2017	PPME1	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	SMEK1
BioPlex_2017	PLEKHG5	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	YWHAE
BioPlex_2017	TFCP2	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	MTHFD2
BioPlex_2017	SLC30A4	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	EIF5
BioPlex_2017	DTX3	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	CHFR
BioPlex_2017	TSR1	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	NUP153
BioPlex_2017	NUSAP1	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	NUP153
BioPlex_2017	RBM3	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	PAIP2B
BioPlex_2017	TRMT61A	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	EVL
BioPlex_2017	TAF9	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	TAF6L
BioPlex_2017	RGS2	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	SERPINA10
BioPlex_2017	COMMD7	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	FAM45A
BioPlex_2017	TRAF6	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	CCDC53
BioPlex_2017	TMEM43	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	RTN1
BioPlex_2017	ETF1	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	RNF26
BioPlex_2017	JUP	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	OAZ3
BioPlex_2017	ZDHHC11	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	PPM1A
BioPlex_2017	SMYD2	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	GOLGA4
BioPlex_2017	C15orf27	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	WDR20
BioPlex_2017	LYRM5	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	EVL
BioPlex_2017	PSMD8	1/10	0.4691479925650968	1.0	0	0	1.6299918500407498	1.2336381599539008	PSMD7
BioPlex_2017	TSPYL1	2/26	0.4796933426193548	1.0	0	0	1.253839884646731	0.9210811219200284	DDX24;NAP1L3
BioPlex_2017	TBL1Y	2/26	0.4796933426193548	1.0	0	0	1.253839884646731	0.9210811219200284	DNAJB1;TCP1
BioPlex_2017	FYN	2/26	0.4796933426193548	1.0	0	0	1.253839884646731	0.9210811219200284	PTPRD;HSP90AA1
BioPlex_2017	TACR1	3/43	0.4962628638251218	1.0	0	0	1.1372036163075	0.7967811738795376	GOLGA5;SLMAP;RDH14
BioPlex_2017	COPS5	2/27	0.4998084322028677	1.0	0	0	1.2074013704005553	0.8373695427805297	BTBD2;APBB3
BioPlex_2017	CCDC6	2/27	0.4998084322028677	1.0	0	0	1.2074013704005553	0.8373695427805297	SMEK1;APC
BioPlex_2017	DCAF5	2/27	0.4998084322028677	1.0	0	0	1.2074013704005553	0.8373695427805297	TCP1;HSPD1
BioPlex_2017	STRBP	2/27	0.4998084322028677	1.0	0	0	1.2074013704005553	0.8373695427805297	DICER1;PUM2
BioPlex_2017	PRKCZ	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	CDC42BPB
BioPlex_2017	TAF12	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	TAF6L
BioPlex_2017	DYNC1I1	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	DYNC1H1
BioPlex_2017	LAMB1	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	SERPINA12
BioPlex_2017	TBC1D2B	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	CCDC53
BioPlex_2017	CPA6	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	DICER1
BioPlex_2017	SIKE1	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	NHSL2
BioPlex_2017	GOLGA3	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	CCDC53
BioPlex_2017	LETMD1	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	EVL
BioPlex_2017	DCAF15	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	RUFY3
BioPlex_2017	ATM	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	MAS1
BioPlex_2017	NSMAF	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	DSG4
BioPlex_2017	PVRL2	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	SERPINA12
BioPlex_2017	LINGO2	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	PTPRD
BioPlex_2017	HSF2	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	CCDC53
BioPlex_2017	KIAA0748	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	YWHAE
BioPlex_2017	UBA6	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	CAPN6
BioPlex_2017	TRMT1L	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	HSPD1
BioPlex_2017	NOLC1	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	GRK6
BioPlex_2017	CDK5RAP1	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	MATR3
BioPlex_2017	CIRH1A	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	GOLGA4
BioPlex_2017	PSMD4	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	PSMD7
BioPlex_2017	PCYOX1	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	DLK1
BioPlex_2017	TCEB1	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	ASB3
BioPlex_2017	INHBE	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	APP
BioPlex_2017	TAF9B	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	TAF6L
BioPlex_2017	TCTEX1D2	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	CLMN
BioPlex_2017	RIF1	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	TMEM9B
BioPlex_2017	PNMA2	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	MOAP1
BioPlex_2017	KIAA0528	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	DLK1
BioPlex_2017	RBFOX1	1/11	0.5017319865234258	1.0	0	0	1.481810772764318	1.0219888764151441	SERPINA12
